id	hash	time	size	version	version_hex	version_bits	merkle_root	final_sapling_root	nonce	solution	anchor	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner	shielded_value_delta_total
2061099	00000000007dd2a5c13e21f46d7262190e739eae32b9fe786a56477aef539647	2023-04-23 00:00:11	18121	4	4	000000000000000000000000000100	372218152dfbe537aa0936d3afffbeb806da00a06952a6fdb57ead3155816e09	08587a0a30aa75a521d8fa339e38faa3135615afc9f94937a0e0379f1a9496d0	17	0132f2b4dfa76b2959adb09395261dd4bbb5b73216037ab5269f56aeb6fbdec21a88e2402f35fe7f92ed26f0c317aa93c3bd75eb2669a14f936ab3f3fd2c602bb41b6e4e648ca3c7a9b6fbf359877eaa4f1663f504ebe1d8a6868494e913c4a5277b7825494195704f11365b4800e13357f21a32804374cbc5366d8d1fd7225bb490be8bc7766f229407d1b12211c947980f052329af9d74c9907d5be9a4e6a84107cd9607de9cc802a792f07a26540546ae71fde29c6e3cf6ceb9d0b0046df5b367490ed971be3af4647b0423ee061fd66e04c56daff1f86b27f27ec85060d5a1d750c33fac184038eb059fed1695824e257a1af2ae7aa9d277b9f004cc0e3dbbc5390f7068d0cb1efaace4fab60bcbed307dd2dc092b00179667a4701673d825b0f9fa4eff0c93c87c4f9b96d50b9a51b85f39b4a533e62cad65156aa1af03559aa7c0a613143fdeea89160d2f29980542406dcc899bb2d6d552e969e9412a0263b5bea1136568e86cdedec7dc200397837e4792b7e93c79c6254ccf5cc599b7891b49e49ebc641c593d4fd9a33235ff6454782d83afa3482398dd782f6d91de6f59670af0868d7f04457ca9d0d2704e6efaa5bfde7ad9fe2b3829a895afa275f992a3bf86ac2712fdf83e24e52564ef635993a8190718a303b85299e97e2efe995d384d62400295898b0a30954ec6f0e54639c8de798210ccf982d94de02303fde2880d5b5a42730b15b67b28be5a76d827bc454887f3b6773fcb7de19d3ab23d20c53bbd396a3087c6fb575fccf7b7ba2e6354d0773f58d2c7ab99ed2ee87b8450d0eaba1994d53df60a1382bd06461e81b1227fc4ce67dc758636dd9eac054016d66294e39979a5243603374e06326267da63d11ab89b414d6ae223669c27f1667b7cbb0cd29f40b630b62cc339a392afd9a205349e2b604d5e19df160e02538f3ff51f535b0186a46e93a6f269f6e19b1fb11b0b4d970495e0f9361e531b7f63bc814319afb5e502f3df537404d4bcedd165d76f44726d9f569a902d1b738d81505c847bd9134297902ea1d8edd98c7f0505570fdfaae75a198876b42ba9ffd041e4991849d109444c622445a092da44c45634bfe7560adc34a7cd0663ea0f8ee43649f5ff747872246eb146363c55ce0f74bcebf4a407759354c2be8ad9e66145e7f58d820255aa2c199d272508b7a0d44a6dfbd2eb50b978e91186ba8a121a6cd9a74661f97532aea49eda9080a00277a8d9ed86b814aac357f30248beb617327d18551e8eb52d122b46b19a35c31ab7c3d554c79cfd41f30ad7b9eda0113dc9ce84d16fac502c70aade19123a15286eb97c4aec27247f523e56475d867badf72b1422995a1ca41951af7ab13584983a0235d94fff9e835532aafca05e472f0877c5b9b9f0d2be11d45a56b2041d31846018ec8531f4e66febd9e79df031afaee4151da8cc7666660faff0ac526d7c09c33139baeb1021e0120389f66543bf149964f4e9e9f66e725668c27375b527b0b0061bdb09f80b1bc74c3a698e5b57cf09ce69f186861a975e41e395b72fdd42cdcbb9afaf1e616141f730ae29ed4c63f3f9b5a65135dbbd449c1ab3b1c68586fc496a27e60adaff0fd9dfc0ddce3e2624ed412015cbc91c3bd3f807717862a0765a2702045380ad930a57aea52683c55c2122f6b871fc049e235f5928b2cb5434ece1a354ba60b241e0133b7919058c46ff3f02b26037b2361a92e7dc8d9d89f9997d43b20660a9d5e0def811e6c14ec346627c4c5faadd0d28b5ac2948f88bbc1062d0802b14921d4ef2e93642be2aa7ed9cae9dd00b960187efc81de80a3108cc0f73beb00cddae7d38b96491a93de5be75b97c4f4154d072edd16607597868f72211729d3e7117de9acb	6240b94d24ca96f74ee1464007aa51cc749e215f3be257fc06ccd7715b43cbe2	469863008	87124368.512203	0000000000000000000000000000000000000000000000000d1f8d031cb4a5dc	032b731f00	5	7	120	2611725839	986.9712	1501826839	567.5404	1342405558	507.2951	81714490	30.8799	0.41125167205243	-1029899000	-389.1989	312506558	118.0962	Unknown	1422399000
2061100	0000000000ac8245eb6c7871fa8e58467f75669fde040d97cdffb24984a46606	2023-04-23 00:03:36	42969	4	4	000000000000000000000000000100	f6819b7c575c89043b9d40d5d392b1f62bb5d75b5a1f7eca39d81b64400330c0	610b04ec0439abce4b8c3dac2a02e3e2a8ce8db28778d2cd0ae1f6b7e156d13d	4	000152379e2a9459e76474e605dab2a185acd74c630789c15cf860f66fa78b1195c0f23ad2db7a9a24a505aa269e93d128919c60d4f3c963e249974ed263a432e29cbba651aee18b664848f54a8b2a373ff4936e01281a044c907f53aaff603bc3f7049d21b832844f14e0a3076dda2e999851a563e7d26e8183a691632601c2b3000a4639bcaf6074fff2389491c54a565f8005e4e430b8b50217f3b9f2d216b63d1e2b799c719b0425a7109501a110d8f7660dc6f788f5ea19fef9ff13f78648369d1ca1f2dd373af8be5c8ef5ea9ab4be0d456c8e39233297a0b672752ea84aba22233db65615a7af0cf4d51f06ed4df81731cf186370d31f974307825e2cde9fd86918aed833b9d46deabcdf5d086c2bcceddc3e59f163bc7d575f2f6b034274621c464a19ba8b48b918ecc9e19c0443f6cad39574b99cfaa3583f9f290fd9e17308c73832d5eb611b4cd51c3374017e3e47c8423226511701ac57dbf242d253db5d4901c677d28d1effe1aff9d293ccc9214a8dfb7e8dbb02a84f6dc39ff4418c1a2079cd7c77e85dd0ab12ff22bf27db0c493eca9181b2d1e1c49a88b57c660bb82105fbbbe6ca45a0aeba34ec48316725dcf5bdec9e6f5e67bbcdf7eb6fd3ea3ca36ff3a92bb7421f9a554c8b1d008961e93740d156b66c66f2c6064cd21b085f8aae0ac8e5e0d195e9b80989c798ca595b165e70030edb756484a06b80c6621f82c00025539e77b2a020d89cdd078c62b35142eb502468c50f1b4cfd387007fe1ed857eb4aafb415d18ff36237e2d70b1bb2e40e2652bc4a04c326f41b4467315168b928b6eb812a106fc929f9dcf0c943296bf452fb1af3625d1d8d6b1be10d0013f3595d9d0c641d17641e7e420f525c6e1a345ca9fc60a3ffb34f637ab126a41a0ba8f78dfe302159eb1bd7a5a90867a412dffa368b18bd5c2137000baceeda94cd76f350b25e1d72b6f5465f7ca4d6029aa8336b1766e361fb518f2a5a1bc92e441b26351662fa5de8dae92f8bdf92d8329dfd29e172d026d03549447498e254bff09833efd3a6b2056f5a92f69305076526a50d46aaa72fc0e1aa3066951790eca5c217975ce2505f631d9716921d25165c5ca27c3fbb3c12266dd8c01d564bd0c8b8583f54246eddcb5adad92175815b8b16c678f88e9838a7e537ea4b759cf22c0a30cc3f2c4498be9ba32781e1da1fc357e89f25261c47c568dbf77e23ffdfb346d2e11a91d729de6b1e1310e590b0560349c3f7017f639d086861da95d2425df992f64861e76d740f57f3ae63c6123344fba07b151141e0b20a6e635fbae51155c762864b9b7d1a6135bb0c99c24d914754b9e3a339ea592d6d3579a7a41958e4a290e148392b4b28642ff9b376eebef8e1dc1fd05f89095333aaff7e439cc23da1a53d8772ba6a0226010f2250e35c90bb50548c191e313d02f427631b102a8cac0cb58ec56bb32a797d1a0e785cdbfb5e088a80beb7cf5dbcfd57f41445eae931e4ebd9545d0c2b198362f9a751f6834349ea38926a778bd77ae50ac27c869d51c3b1b5d221e8ffb350c7824d7f16872fd3b9af857711ebbf08e9932357d64b7be6fef7102d8195a958d17edbae32e566a4faacd56cf68c8de04e7e0fe0f7fce7cbfb72a57f1fb591a9e99a55aeaa029dfc140d4eb973a4bbe379b4a7dbcd487d1862d30b300524d136464be285d7a9846f3e8a537c129bf515b65594ceee16f7d95384af78a592d7203299c2b32893ef4f221d2833d3808529943e3d12339bbb098709cdb10b9f1d49e9f1dcc5e445f463a264fe3d1f3b202df25ead1014dfa49ee2399becb2d38ec7ff03eb0f8e313dc5a50825d60db3397572c9f127dd8e6bfd2272bb8391d23998ccd15266a233eb5cf75c1c6993	6240b94d24ca96f74ee1464007aa51cc749e215f3be257fc06ccd7715b43cbe2	469860852	89025507.519857	0000000000000000000000000000000000000000000000000d1f8dacea465030	032c731f00	12	61	23	50651636464	19141.2539	10944000273	4135.7378	39624371966	14974.0508	959985700	362.7786	115.58837930432	-39311846307	-14855.9473	312525659	118.1034	Unknown	40020136191
2061101	0000000000d12400917d07ce8be68c4a225cdbf47307fbe8bb766b11594ddf3f	2023-04-23 00:07:43	14438	4	4	000000000000000000000000000100	878c97664d1f1db2d2ad09b2e5687d8fb74d3f9d89e6f36add12195e70cdc273	118226ea5d547fb28a45d0b6c89ae7d83568055a2b173cfbe19bbf4c7836dc02	0	00b383c41d09d45ce483f43627d87ab736a7dd894f106022660bd0b58af56754358cd4024663fb7f9f8401a17e342e588367019aa6b0f77745fa8d2b94c95905abb0901b6a3af5aeab54a302cf98125130ddb60e083c00ef5c036fde3b5515a094be0d2177add10baf282deb0401cfb7218f45a2df0e99ebe0e4b132428a24d17e03fc5eee43f38f350d8fa909adc10dd7e26a4fbd5e35b6969b713efc098cbccdb0c6fa86f85b2a0280a349f08179f1c6d82142f7cc9ffcdbc98848e838f9e6768d20c6839e2c644feb7d8aa5c2bfbf048745883b784e991fc6ce67990404fe461b067c5e56614afa8fb619198852feb044c2307508e1a3a136638503ed876238fd7e95eee312e8a87f25c941ca4de7c42cfca50ea4a9a187dcf967ab0c5fd492426cd748e20738b56958984ebf6e0a44287ef81519d4c53417d643f0441a4870c1a5f5d5b4d48df76076ce2b7eca530379b77bc82a00f5f7c2c1766cb340cef8745b8e720444e20361c984cabbc7560cfeb3710662d71452061c78d3963518f495c574291f22581582b4c41c7b3f3112839586e178f1dbe0542be66f21491f379171621e98b537ef49ae854d45e6b1fed6fd77843cff895d3feafb84e52abf2fd33f3516d6681225d7e71567af3fa9bbfb43a4b4fbfbc088b0e673ce5abbeff6de9246ea5f3ce56566b55849c5f8e673ac2619bb11bdf4099766e4f1862f23b298538995eb62ce7e07ddebcb2825246eb514f399c9df89e5477eca8ab00ddd565511a00946ac758d4dc51b56da03c323f5ff6c1873d42c0a748cf54dd2cce6ce77d6ee5619231904ddcce80c1922dc1207042be84c14c5fda75191f0ebf783d5178f61ec684dd629e87b53b26eb5ff2ae0833ca2431009b77592e75495ba5cc2f63229de82cc899c7b5e23d4c7de9f8cbd55e4d2d3002b3535318d554e736100ddc8900f9e58538fa1a2cea260fc9d228f9835fe0ced9237e916e1faf1ca1436ec2fe0926304fb9c5410a661cb79e6d1d5f9f7c50131661f868583de6af916287b46f6d834870bc093dc4ed98dc5c32f7dcfb50f74f1b1ab4e3ad085d44984936d00d2a60339a6bc5a5c8cbc25ec178ffdaf578e545fab96594d92d2c221aba9da806b7bb3d4fcea95a3ddbb06e8675ae444241469875f4a8304fc70a51b9fd7f439a816f827be075d7489bd0f64434e5d2105cd300c43d5bbfff6d30addb609598303d9cc3a055607c976ca220edbf0c70ae0a8a02771be33c08a5289d6160f6151370b581c0b4985ece3d0516d3a76616f400e64193bfdb7d9880dc04dfc552abccfe92aa1e7ff9e9625c6665d25635d27457f7530fdf9904f5885f073b93a733136c17f212ffba3b52ef851b5023b95ee728747c86e7e5ebb43653b484f514b8f8204c571c877ad4edcfb987be8038118edf2995969379d033982e8bbc0fca416bf3437ebb23e01250b61e84188cedbdde2c774063d505b0508fa7112320c17e7eed1510f3f3d026dc396769519e63ce7a2d6fcdcb8f7634460721eb3049e3d7657112b6108e688cc70ac48f6c8635feddb0c6dfe48082f0e9c6dac1168f1a5c4237865d376ba8f7c166ace1524235735fa40a5ef0f08b75cefd41b48c99be46c1ec7f1b21d9601796bc533fb897de8f95a293660f0050649cbcd704825fa25307f263f14547d3918279722c373c67f8caa89c7fe56b87160fe86080775cfb20dd16a7927ad916f6d35e5a3ceff24a5c881f2e17031db94a57719c0b552c5b50e78f5cb55c8b0b87f010c8081b986893c0f4ecae3d71c45875d12271a4486161d4485ebd14b9495fed341e1a7ac298215509eb10fdbac9958d1d27f15c334da4c364f65a2667f89ea11ec65d8a30dda7d437ab7a4e6e1902eff8ddd7b20	6240b94d24ca96f74ee1464007aa51cc749e215f3be257fc06ccd7715b43cbe2	469861392	88541595.315188	0000000000000000000000000000000000000000000000000d1f8e55cb8ed66f	032d731f0fe4b883e5bda9e7a59ee4bb99e9b1bc154d696e656420627920636f696e6372616e6b65727a	5	5	7	31305989922	11830.5342	11731292439	4433.2554	30800002490	11639.3213	2423670300	915.905	6.4884821745586	-30487499000	-11521.2266	312503490	118.0951	Unknown	19887197483
2061102	00000000005ac4a030da81d050302f6661b7542783cdac8779f64e1e733559dc	2023-04-23 00:08:01	1635946	4	4	000000000000000000000000000100	30bd5eff4aa77f70d94eca7be2ab9cc5dcc89e5518c6ca39d0138f82d0042a47	118226ea5d547fb28a45d0b6c89ae7d83568055a2b173cfbe19bbf4c7836dc02	0	005f3207cc1595e4c418a4c4a4a671a622c81f0a7512b16a9abd97266d8aa3613109e5ec015c24949948056604e769a1f6f3244cf2a73b4b85e25676b80a5418f4d36481188e35bfb2083902e96cd6c870b898f407f006eeebd0216fd28ca64b9cf65c12f7eddd378937f4ecb8ab92c3a164a075b413c19183b8bcdf47c00d61dd656aecbdf3f99917272d5882d9db9e93fe8915241bbcec616b811dc559d3cedcdfda85873c26c8010ed433a2a8557b9ee4c490597f94ba29769a2c14064e3ba4de9333f2b1346466d27650d3bb26fead5f03ea7dd63cd0020bc71a51a314a4a20df34cf780251553257018655e93dc034212439f0750dda0ccf8dc140579b3ef4a2785f105c3f4b7c5f0be4bca3bdea416df4e826c45e1c458bcb2a5e7ee6d02aa85999a6419b156624b883dc70aeb91c268a00691bfe396185e2627a1b58291fee7d76fb8823cf81af2d7521b84ae039d246b9b44c97fabd8258c3efc94066bc67917c62fae2f5a86df9f4faf3e6375786de8a91172523e4115ac4218e6f649cfbfe2c8344a562bc28c6c3803e51cdc81bbc79bd167e7e064d48fb7b65b5ddc3bc9670dcaeec7c34e8afb9faaa24436283e6d590b5da91127abe1b747afe7ffd79a55abeecd269dcf92968d5a12396b79db523a7d2fb5e65d5dccfc9257a13a27f21a9462c9d508cae0abe7164eebc4c4a1cf532fdd4519f9dfbcdde0b913e9ac631b8d6b3840f4a9d8413e450032689212d9d5e92fc68d26c5db3333c31ecd9a2b105c0f5da673c36240e4eb505eadde729d7f13626b603e9c2e5ed56538f2978307c6721e6a7857e0ea2447f2b4ece81787607e89b32c4e97df48c51ec51730b1d7a1a48ef614bf90f58af1370296cede9c97cf2d56dbe1416d445f7ec723ba4d4606ad6287ab26c63e7dfd69339ba982f5a846707b39c3ca7b04f5e7eb008438a22fb74b63bf49536207fd866280765f488d039545c4c809ad90623bf531646a8cb2ff069cfbac0a2da9e6c0217b318f4b63cfcb218e3d063d0ce2910f8594d5f2a27bcde270311475a2d7089006481f250e179efdba6a1eed8fc55201767c408a083413ccac2ec63e7049a0695787cad63391d8c1eb06a5d9be86152700c1f7079d16e5abb6585354233ea2ac96879a1689aa68aba7ce01ebe5548b2b34c371ea6d72011b0152eaa1551650f7efc24061dc8aaf3e770f358036029668b5a75347030e8562b529e5ac7962761ee3d80ac23db71c4d2e31fb0fc0fa8f3b9cd3716e1e42ca14a83ef92ce6cc01f7e7235537710491c65e96c4e7016cfc4ef756b6adad0a63e3e44febe5c252ce49331bf8315f85f5d4cbc0023453fa70dd45eaac193f3d1230abfca3d54ac8b742515d97ade9b22a9d523ff7462f4c4ab0af0febec6eb4f7d63758d98c9f0e93d8009af07ba242428ca4d4000e3bfabc604bf1db521803f081e04911cdedc3e2f32d144d07068e3cd9831b053db4f70d10ba47b0c485f408c5d42223e91ec6952d81a18c8864daf9ddea0cf276f70837566d9bf71600a9fa39c183500a858ee1605ac9111469a0b161682940ab6d761041cbfddbe3660669c472171c3daca70ae1c0df6ca5d60bd037184a826350b644971ba0184d6ba6340edcf0fbaf962a5b90fd2caac8ab1965a600ba302aa151f54a91cef184de5b63ca94901694eb00d0c130b86774dda5af5c34bef9192bb114ff01dc00f9213e4eec6519efb5a800b8d8a6c2bcf99ab5692bfecdffa45424fab7e6a40fbeb924aaabe419f5550366e069a206dca7b69e46b7783bb0da8bc5fbd3ce239b94b254a3d9d3b93c73282176f6f156d71a940c09a394df971b11c6e211b8994a5a6e1edc55fe96c25ee84cb026298d3bfcc557d45f64287ac94eba5e1c	6240b94d24ca96f74ee1464007aa51cc749e215f3be257fc06ccd7715b43cbe2	469855588	94035452.693949	0000000000000000000000000000000000000000000000000d1f8f092764d81e	032e731f00	6	5	5	14679096543	5547.231	312512540	118.0985	14679088043	5547.2275	8982139	3.3944	1.6570539334588	-14366584003	-5429.1323	312504040	118.0953	Unknown	14679084003
2061103	000000000160bb88cf25a890805794dc6d3cbf04a8e3ab6823773fe17a5fec09	2023-04-23 00:08:15	1693010	4	4	000000000000000000000000000100	954d6888ced3c04645974a259a12911da78de6af39e4218b4c0dcb08e5100ca2	118226ea5d547fb28a45d0b6c89ae7d83568055a2b173cfbe19bbf4c7836dc02	7	0016e3d81aa1b5f1317102a02f5345ea03455176151ef062b55288a222c509471a3fdf5fedd101db9d5a0b4bd648f2a36df99836313a4948bdb2ae9e387e6412becd9e9723476fac7b31f4b25303b9526f3281580433d144802589c9c1f130b0e14b430d04f46cde7b1cfddd114b910edf627464432b7ea64e85a71d74620635014098458ab307429bdfb4ef383f3c811ed8f04965e2a1f3599bc5ae6c585ecf7181ba42653586a70af2cd7604cd3008f91469591060a2ffba983e02950afc6fcf4f46502c5a426451d04750aa953eff9c53135e522a066ebf4bb50069284cf21e52b92dba68ff4630de676524bb31726df71d3ccac9cb60bd9bcf0d1ee4cce1be19fc14e15665d71f46837994ca3acaa5223abcabc27af2c3e792b416183e4b561128f9c2ff205923ef269ba9ebfb6ea9057c7f2faf18ca9dfa042447d5bfe8a619ffc3ce52ceb0e61efa1f08b5c16608de9c375e1512d93509a61b8a5826e5b1b1960a5c099210a8db8b1dfa95e127043d61cbb5d6ca11ea96128daa97691e8787f4b4d61c0fbfedde1a3133e8bc170be247526bbe6575bbe1b660c2927dc9276eccda0aeeb698f2c2e38b5a1c63e8d267eaba1d939e968911e44446868932ee915267b0a8691d6abd509d918517d1574ba1de6ce3473a5265bb29a89272c654ef861eb26fa6fa6ea7d9fd6cb652a1340eb610ee52e2e313ce770e0c49f7d05f5fb48992c02a1e0c4470a24b1ee0d54ee029d305fdf4f6112f57254190d2381a1e1815d5e5460c1349a481595f76d36f6782907e5b831b80c9a94415664df0463402a5de8ece68503e129f16ee53be5c5b92dd0e87520d7fb92709ec53b8ea8921cf03a09bd026a792f3061e75f3032d93a18fba182795630ea88e5653e25aa9c6645c890aeb0a19eda932f293f78819de3b24b3187893d72bb292d55f2fae00adce4293a1e09d7d9d30992f2d182d024aab30c21a725165b34cc4d1c16554fe175c1aa6ade07719dc1808f4c66da881e350f0d37e4379433e4a69926ffe3437e7dca1eeabb19df16c4f9ef88e77959dbe611612a79e01ced7a7e4cd7a818e6e27858d6518ba154d4c614d1229e9c15ba62647edeb7d6676c2817635571bd68e7a9149dc3d34366690cfec8629ea681ebdbe2afc9ce25460f815f34f150da6ae1bb6cdc93e844d0262b92da2a6b23987172253f2769d1ea05d9faf4e5028f50a3deab0b7598918404e61d4fe439ab7ce851c72b8edd787ec07afc776bd09795dc6c69377cf3120a10a7eba10a98b46d5026d2c5fa001f73793148b046f95c33b6a898be012b98f9764a8f319f87a55e30bb09e9d08d76c0f1a88816c669602a62cdd34a6ab106f865c42d282a7a23421b411f95eb47265850f3358b52edb31dbe920f843865546e32156135592538d01e08a35768a2b08a562f05d98e3f92139fb5ffde4054dd6fbaf27ede9508fe0ed9ca8a9be5aa6deed090fce7187832b1e096629e450b0fc93a514a1a8b5e53e4416d3db714d73dbbfb46f9f2bcc3ae580df949c0c08c48fd68fb1f12b8140fbf57c98b09c61dbf6ab149e25413b306c19a3d3e6bf8c52413afc31dc8f201250defe5a9bc14d6512d68ec5dbc83dada37e0e1b5cf7d3c8d7e5a34db74e573d8ec37e4afbcef84d8002f956b48488d15662e3c1ff955416960a1a7d3be01becbc506455541137979666497e1d71f114d32f02078e9cf41fe105a32150a382c4a0cbf13c3fcd679f70b627422960d36f978e4744f57ddc2f2c6d3bec0207fe8ab29c90df6944a380ed364c29b26eb85c2ccc2dd99f083d90ac5335c914134352174d484f3ffe4c114581e1661876511699198724d47926d7875a302c20bdf58e9d198e89e5040a8f1b70efd314907e0e36	6240b94d24ca96f74ee1464007aa51cc749e215f3be257fc06ccd7715b43cbe2	469854531	95110195.87375	0000000000000000000000000000000000000000000000000d1f8fbe90020127	032f731f00	2	1	4	0	0	312501000	118.0941	0	0	0	0	0	312501000	118.0941	312501000	118.0941	Unknown	-1000
2061104	0000000000c02ec4029aa1d760374ca4ae583a3add705e75f08a82bf3d76de6f	2023-04-23 00:10:26	6635	4	4	000000000000000000000000000100	821a121a69f279658785d8cbd4d893a3a208c537e2da00e7da60f0d5043e7cf4	118226ea5d547fb28a45d0b6c89ae7d83568055a2b173cfbe19bbf4c7836dc02	39030	002a005146885e88a0ca7400e8b892c5122a94e4752c1f4c4465a0faff21d7a376b027483e85737870b902e6a9108702ae23f21471e6715fadb3170d1f64900a0cc3182519fb7f04316384813462a692bc1fed6f013bced7c18634ff1ad9037c09d68c75ce561895d50b87e776b4ae3151fdd688c09bfeb43eba19592f89078fe5d46bc485ffda87619335c81afce3ed6e6b700d49e9e659d592071ed4412d7657bafa7eb0b5781508677e334f4288e2c471554b7cbe87be04243ccdae2f68e2066c1e32e5464645a416fa8a9a11e99168bf331d2d180953f1c1640d63f62ad0243dacbc58938546d1af83b55ccfa72f67665eb9331b8b9ebe3f466515990e7d6b58330505d1e15bf29a6f361378d5d59a4075fff295e626898ce5848f1df60c9de0733ecc3818b3572f25e224a5fb4b11efe853fc262c739a54e15e3283ecf0eede0f987c4899d4e8c5322a197ed8b80071dadf292b9923e96503703cc902f8f9d8cc29db2233afc0440df50cda4f14663245a6faa7cdbc63f50b54ecd28c8988afadf3a19065bb73571236f978372b1ede962e20a1798d2d13904dd52a1df26cbb5b2b0f4064559d19697919d1a49a14716b91cb8cdd1df33cc64b7b972a37b5cb3565cdc546bf52f4f31f54131f00ddb0f12495e3d4b144bf984331115b5f2b603e2555ef64619b8d32e981d740c24f0c0326f75a3e8c0112ed807c2dba21a3ad90a7e80bfd1d6587515dc10a69ae3655e920d966885789e14b5bce07cdf5ac540703b721d4a485492bccb5174f456db9fd51d3281c2d7044175f4ddb65d64c265fdf5283819df1fe586601a42a3b91cda4279cd39055cc7bcbb612445d043b063449ded341d581ffffa727b759c7e2686a7cea390224b095dacc60d0d00f40ba2563eb1f216dff92a51e6f1b176a8cfa910f080721d05a73aabe1958c55c00d7182d57cdb140b65640737aabfe4cfe0a5d1a0e02ed2d7087583d61a671c0826d192ade0185729f951add3351af4fbfb329fd3557f8e3f40eafb09fa84552b462bd159883a759d385e132faf2a1d394f084d30640a4bcaf715657c6d6c7500cdf03f6208876b3e35007d61f8a9d74d12100054c2d671c6962b597d7a81ad57797ba46e7d1c0d4d4ad4d2cb99e2c53f6e5925a0c7c69e16da977eec256c64a457b1fa0df1d5d25081d72df21963b17602329dc0cf45256c3c0df2fb460973bbfc7a9911dbfa018b9e3e760bb1fbd3a2651301075f59610755bdcddf34309ec5628e0a495ad594a1becfff4a765b7bcbff7393b7779927279bd6443088e4d6e588f270fd76df36b65412f760bf0b8438038af24abffdac279f6640625d2f92aa6fd9999fe9614c08480f98913a56c1611cd35d3296a35e97780f91da55cf474950f836e68d3da5ce9ef2db0c6f6e3e70145e3d47180c08fa253113560a51c0ad03218f848172709558b24ddb9bb90e3845d1edc29473db51e610e5d7087e00b15eb1728111546f7ab85677eb08780350fcb39670e550f992de607756702bb18197a6fbf04a29160fcd2d82aeee550d23bc12d443dd4465a0d3c9ea23fe715757f34f763ce06e98bbe18db1954660cfcf45d3062982b8fdac3d37c5f43eb5683dd05a018329a530a0ddc7f1b2613b63bc198f91583ca65ef06aaf1cf57588bbbf28bb06b5d97361896d21e67840e3b6a320fe3607941e4d33a317d73b4ff7a08444e073dd6b7a951f497aa2dd86b53f978b69868def86b141459f62a87d6378d6bb1e235a0bb48b26a268c960dd72dec1cc8db5f0b8e78c8dfe5ea66f9635da41c10deb214dee70e179ad5d77f4b50076213bfdb4a5f100bfedef3d4957167b8274dc2eed20ee72c789b601f24339f819904374c88b5bc3f3c0b96de493a1ef2	6240b94d24ca96f74ee1464007aa51cc749e215f3be257fc06ccd7715b43cbe2	469853477	96206632.961008	0000000000000000000000000000000000000000000000000d1f90760ffe0fe7	0330731f00	3	3	139	1180446807	446.0909	1492946807	564.1846	4943	0.0019	1000.20233	0.0004	0.088534209191319	312500000	118.0938	312504943	118.0956	Unknown	0
